i	token	mention	gold
38802	dereinst		
38803	sich	5561	(mention_id=5555|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
38804	holen		
38805	,		
38806	wenn		
38807	Gott	5562	(mention_id=5556|references=(entity=(entity_id=entity_0019|fullname=Gott|gender=u|specialcase_entity=nonfact)))
38808	ihr	5563	(mention_id=5557|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
38809	jenen		
38810	Wunsch		
38811	erfüllen		
38812	würde		
38813	.		
38814	Jennys	5564	(mention_id=5558|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))
38815	Liebling	5565	(mention_id=5559|references=(entity=(entity_id=entity_0020|fullname=Walterchen Fredrich|gender=m)))
38816	hatte		
38817	in		
38818	einem		
38819	andern		
38820	Bettchen		
38821	gelegen		
38822	,		
38823	die		
38824	alte		
38825	plumpe		
38826	Wiege		
38827	paßte		
38828	nicht		
38829	in		
38830	das		
38831	elegante		
38832	Schlafzimmer		
38833	der		
38834	jungen		
38835	Mutter	5566	(mention_id=5560|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))
38836	.		
38837	Aber		
38838	in		
38839	die		
38840	schlichte		
38841	Stube		
38842	zu		
38843	Niendorf		
38844	,		
38845	wo		
38846	der		
38847	wilde		
38848	Wein		
38849	sich		
38850	ums		
38851	Fenster		
38852	rankte		
38853	und		
38854	der		
38855	alte		
38856	große		
38857	Kachelofen		
38858	so		
38859	breit		
38860	und		
38861	gemütlich		
38862	stand		
38863	,		
38864	da		
38865	war		
38866	sie	5567	
38867	an		
38868	ihrem	5568	
38869	Platz		
38870	,		
38871	zwischen		
38872	Ofen		
38873	und		
38874	Wandschrank		
38875	,		
38876	so		
38877	recht		
38878	traut		
38879	und		
38880	heimlich		
38881	.		
38882	Sie	5569	(mention_id=5561|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
38883	lächelte		
38884	glückselig		
38885	wie		
38886	ein		
38887	Kind	5570	(mention_id=5562|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
38888	;		
38889	daß		
38890	ihr	5571	(mention_id=5563|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
38891	Leben		
38892	so		
38893	schön		
38894	,		
38895	so		
38896	reich		
38897	werden		
38898	solle		
38899	.		
38900	Sie	5572	(mention_id=5564|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
38901	konnte		
38902	es		
38903	gar		
38904	nicht		
38905	glauben		
38906	.		
38907	Der		
38908	Wagen		
38909	rasselte		
38910	jetzt		
38911	durch		
38912	das		
38913	Stadttor		
38914	,		
38915	sie	5573	(mention_id=5565|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
38916	war		
38917	gleich		
38918	daheim		
38919	,		
38920	und		
38921	ihr	5574	(mention_id=5566|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
38922	Herz		
38923	begann		
38924	stürmisch		
38925	zu		
38926	klopfen		
38927	.		
38928	Wenn		
38929	sie	5575	(mention_id=5567|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
38930	doch		
38931	erst		
38932	wüßte		
38933	!		
38934	Der		
38935	Hausmann	5576	(mention_id=5568|references=(entity=(entity_id=entity_0260|fullname=Hausmann|gender=m)))
38936	öffnete		
38937	ihr	5577	(mention_id=5569|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
38938	den		
38939	Schlag		
38940	,		
38941	und		
38942	sie	5578	(mention_id=5570|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
38943	stieg		
38944	die		
38945	Treppe		
38946	empor		
38947	,		
38948	vorüber		
38949	an		
38950	Jennys	5579	(mention_id=5571|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))
38951	Wohnung		
38952	.		
38953	Die		
38954	Entreetür		
38955	zur		
38956	mütterlichen		
38957	Etage		
38958	stand		
38959	geöffnet		
38960	.		
38961	Niemand		
38962	zu		
38963	sehen		
38964	.		
38965	Sie	5580	(mention_id=5572|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
38966	trat		
38967	in		
38968	den		
38969	Flur		
38970	.		
38971	Wie		
38972	grüßte		
38973	sie	5581	(mention_id=5573|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
38974	alles		
38975	so		
38976	lieb		
38977	und		
38978	vertraut		
38979	,		
38980	selbst		
38981	die		
38982	Wanduhr		
38983	erhob		
38984	ihre	5582	
38985	Stimme		
38986	,		
38987	eben		
38988	schlug		
38989	sie		
38990	dreiviertel		
38991	auf		
38992	zwei		
38993	.		
38994	Sie	5583	(mention_id=5574|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
38995	legte		
38996	den		
38997	Mantel		
38998	ab		
38999	und		
39000	ging		
39001	zu		
39002	dem		
39003	Zimmer		
39004	der		
39005	Mutter	5584	(mention_id=5575|references=(entity=(entity_id=entity_0005|fullname=Ottilie Baumhagen|gender=f)))
39006	hinüber		
39007	.		
39008	Auch		
39009	hier		
39010	die		
39011	Tür		
39012	nur		
39013	angelehnt		
39014	.		
39015	Im		
39016	Begriff		
39017	einzutreten		
39018	,		
39019	zog		
39020	sie	5585	(mention_id=5576|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
39021	plötzlich		
39022	die		
39023	Hand		
39024	zurück		
39025	.		
39026	»		
39027	Und		
39028	ich	5586	(mention_id=5577|references=(entity=(entity_id=entity_0008|fullname=Onkel Heinrich|gender=m)))
39029	sage		
39030	dir	5587	(mention_id=5578|references=(entity=(entity_id=entity_0005|fullname=Ottilie Baumhagen|gender=f)))
39031	,		
39032	Ottilie	5588	(mention_id=5579|references=(entity=(entity_id=entity_0005|fullname=Ottilie Baumhagen|gender=f)))
39033	,		
39034	daß		
39035	es		
39036	der		
39037	unüberlegteste		
39038	Streich		
39039	deines	5589	(mention_id=5580|references=(entity=(entity_id=entity_0005|fullname=Ottilie Baumhagen|gender=f)))
39040	Lebens		
39041	ist		
39042	,		
39043	wenn		
39044	du	5590	(mention_id=5581|references=(entity=(entity_id=entity_0005|fullname=Ottilie Baumhagen|gender=f)))
39045	dem		
39046	Kinde	5591	(mention_id=5582|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
39047	das		
39048	alles		
39049	so		
39050	unvorbereitet		
39051	ins		
39052	Gesicht		
39053	wirfst		
39054	.		
39055	Mag		
39056	es		
39057	wahr		
39058	sein		
39059	oder		
39060	nicht		
39061	,		
39062	wozu		
39063	willst		
39064	du	5592	(mention_id=5583|references=(entity=(entity_id=entity_0005|fullname=Ottilie Baumhagen|gender=f)))
39065	ihr	5593	(mention_id=5584|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
39066	junges		
39067	Glück		
39068	zerstören		
39069	?		
39070	Da		
39071	gibt		
39072	es		
39073	doch		
39074	andere		
39075	Mittel		
39076	und		
39077	Wege		
39078	!		
39079	«		
39080	Es		
39081	war		
39082	Onkel	5594	(mention_id=5585|references=(entity=(entity_id=entity_0008|fullname=Onkel Heinrich|gender=m)))
39083	Heinrich	5594	(mention_id=5585|references=(entity=(entity_id=entity_0008|fullname=Onkel Heinrich|gender=m)))
39084	;		
39085	er	5595	(mention_id=5586|references=(entity=(entity_id=entity_0008|fullname=Onkel Heinrich|gender=m)))
39086	sprach		
39087	im		
39088	Tone		
39089	tiefster		
39090	Entrüstung		
39091	.		
39092	»		
39093	Sie	5596	(mention_id=5587|references=(entity=(entity_id=entity_0005|fullname=Ottilie Baumhagen|gender=f)))
39094	soll		
39095	es		
39096	von		
39097	Fremden	5597	(mention_id=5588|references=(entity=(entity_id=entity_0261|fullname=Fremde|gender=u)))
39098	erfahren		
39099	?		
39100	«		
39101	scholl		
39102	die		
39103	Stimme		
39104	der		
39105	weinenden		
39106	Mutter	5598	(mention_id=5589|references=(entity=(entity_id=entity_0005|fullname=Ottilie Baumhagen|gender=f)))
39107	;		
39108	»		
39109	die		
39110	ganze		
39111	Stadt		
39112	erzählt		
39113	es		
39114	sich		
39115	,		
39116	und		
39117	sie	5599	(mention_id=5590|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
39118	soll		
39119	wie		
39120	eine		
39121	Blinde	5600	
39122	umhergehen		
39123	?		
39124	«		
39125	»		
39126	Ich	5601	(mention_id=5591|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))
39127	zittere		
39128	an		
39129	allen		
39130	Gliedern		
39131	«		
39132	,		
39133	hörte		
39134	Trudchen	5602	(mention_id=5592|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
39135	jetzt		
39136	Jenny	5603	(mention_id=5593|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))
39137	,		
39138	»		
39139	es		
39140	ist		
39141	empörend		
39142	,		
39143	wir	5604	(mention_id=5594|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)),(entity=(entity_id=entity_0007|fullname=Artur Fredrich|gender=m)))
39144	sind		
39145	auf		
39146	ewig		
39147	lächerlich		
39148	gemacht		
39149	!		
39150	Gestern		
39151	abend		
39152	erst		
39153	sagte		
39154	ich	5605	(mention_id=5595|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))
39155	noch		
39156	zu		
39157	Frau	5606	(mention_id=5596|references=(entity=(entity_id=entity_0089|fullname=Frau von S.|gender=f)))
39158	von	5606	(mention_id=5596|references=(entity=(entity_id=entity_0089|fullname=Frau von S.|gender=f)))
39159	S.	5606	(mention_id=5596|references=(entity=(entity_id=entity_0089|fullname=Frau von S.|gender=f)))
39160	:		
39161	›		
39162	Sie	5607	(mention_id=5597|references=(entity=(entity_id=entity_0089|fullname=Frau von S.|gender=f)))
39163	können		
39164	sich	5608	(mention_id=5598|references=(entity=(entity_id=entity_0089|fullname=Frau von S.|gender=f)))
39165	nicht		
39166	vorstellen		
39167	,		
39168	welch		
39169	ein		
39170	idyllisches		
39171	,		
39172	schäferhaftes		
39173	Glück		
39174	da		
39175	draußen		
39176	in		
39177	Niendorf		
39178	seinen		
39179	Wohnsitz		
39180	hat		
39181	.		
39182	‹		
39183	«		
39184	»		
39185	Zum		
39186	Henker		
39187	mit		
39188	eurer	5609	(mention_id=5599|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)),(entity=(entity_id=entity_0007|fullname=Artur Fredrich|gender=m)))
39189	Logik		
39190	!		
39191	Ich	5610	(mention_id=5600|references=(entity=(entity_id=entity_0008|fullname=Onkel Heinrich|gender=m)))
39192	sage		
39193	euch	5611	(mention_id=5601|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)),(entity=(entity_id=entity_0007|fullname=Artur Fredrich|gender=m)))
39194	–		
39195	«		
39196	rief		
39197	jetzt		
39198	der		
39199	kleine		
39200	Herr	5612	(mention_id=5602|references=(entity=(entity_id=entity_0008|fullname=Onkel Heinrich|gender=m)))
39201	zornig		
39202	.		
39203	Aber		
39204	er	5613	(mention_id=5603|references=(entity=(entity_id=entity_0008|fullname=Onkel Heinrich|gender=m)))
39205	verstummte		
39206	jäh		
39207	,		
39208	dort		
39209	auf		
39210	der		
39211	Schwelle		
39212	stand		
39213	Trudchen	5614	(mention_id=5604|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
39214	Linden	5614	(mention_id=5604|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
39215	.		
39216	»		
39217	Sprecht		
39218	ihr	5615	(mention_id=5605|references=(entity=(entity_id=entity_0008|fullname=Onkel Heinrich|gender=m)),(entity=(entity_id=entity_0005|fullname=Ottilie Baumhagen|gender=f)),(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))
39219	von		
39220	uns	5616	(mention_id=5606|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)),(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
39221	?		
39222	«		
39223	fragte		
39224	sie	5617	(mention_id=5607|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
39225	und		
39226	ihre	5618	(mention_id=5608|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
39227	erschreckten		
39228	Augen		
39229	irrten		
39230	über		
39231	die		
39232	Anwesenden	5619	(mention_id=5609|references=(entity=(entity_id=entity_0008|fullname=Onkel Heinrich|gender=m)),(entity=(entity_id=entity_0005|fullname=Ottilie Baumhagen|gender=f)),(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))
39233	und		
39234	blieben		
39235	an		
39236	der		
39237	Mutter	5620	(mention_id=5610|references=(entity=(entity_id=entity_0005|fullname=Ottilie Baumhagen|gender=f)))
39238	hängen		
39239	,		
39240	die	5621	(mention_id=5611|references=(entity=(entity_id=entity_0005|fullname=Ottilie Baumhagen|gender=f)))
39241	bei		
39242	ihrem	5622	(mention_id=5612|references=(entity=(entity_id=entity_0005|fullname=Ottilie Baumhagen|gender=f)))
39243	Erscheinen		
39244	weinend		
39245	in		
39246	den		
39247	Sessel		
39248	zurücksank		
39249	.		
39250	»		
39251	Ja		
39252	,		
39253	Kind	5623	(mention_id=5613|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
39254	!		
39255	«		
39256	Der		
39257	alte		
39258	Herr	5624	(mention_id=5614|references=(entity=(entity_id=entity_0008|fullname=Onkel Heinrich|gender=m)))
39259	war		
39260	zu		
39261	ihr	5625	(mention_id=5615|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
39262	geeilt		
39263	und		
39264	suchte		
39265	sie	5626	(mention_id=5616|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
39266	hinauszudrängen		
39267	.		
39268	»		
39269	's		
39270	ist		
39271	ein		
39272	unüberlegter		
39273	Streich		
39274	von		
39275	deiner	5627	(mention_id=5617|references=(entity=(entity_id=entity_0005|fullname=Ottilie Baumhagen|gender=f)))
39276	Mutter	5628	(mention_id=5618|references=(entity=(entity_id=entity_0005|fullname=Ottilie Baumhagen|gender=f)))
39277	gewesen		
39278	,		
39279	daß		
39280	sie	5629	(mention_id=5619|references=(entity=(entity_id=entity_0005|fullname=Ottilie Baumhagen|gender=f)))
39281	dich	5630	(mention_id=5620|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
39282	holen		
39283	ließ		
39284	.		
39285	Es		
39286	ist		
39287	nämlich		
39288	gar		
39289	nichts		
39290	Schlimmes		
39291	passiert		
39292	–		
39293	so		
39294	eine		
39295	dumme		
39296	Rederei		
39297	,		
39298	ein		
39299	Mißverständnis		
39300	,		
39301	lächerlich		
39302	!		
39303	Komm		
39304	erst		
39305	mal		
39306	herüber		
39307	in		
39308	ein		
39309	anderes		
39310	Zimmer		
39311	,		
39312	ich	5631	(mention_id=5621|references=(entity=(entity_id=entity_0008|fullname=Onkel Heinrich|gender=m)))
39313	will		
39314	es		
39315	dir	5632	(mention_id=5622|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
39316	erklären		
39317	.		
39318	«		
39319	»		
39320	Nein		
39321	,		
39322	nein		
39323	,		
39324	Onkel	5633	(mention_id=5623|references=(entity=(entity_id=entity_0008|fullname=Onkel Heinrich|gender=m)))
39325	,		
39326	ich	5634	(mention_id=5624|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
39327	möchte		
39328	es		
39329	wissen		
39330	,		
39331	genau		
39332	wissen		
39333	!		
39334	«		
39335	Sie	5635	(mention_id=5625|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
39336	zog		
39337	ihre	5636	(mention_id=5626|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
39338	Hand		
39339	aus		
39340	der		
39341	seinen	5637	(mention_id=5627|references=(entity=(entity_id=entity_0008|fullname=Onkel Heinrich|gender=m)))
39342	und		
39343	schritt		
39344	zur		
39345	Mutter	5638	(mention_id=5628|references=(entity=(entity_id=entity_0005|fullname=Ottilie Baumhagen|gender=f)))
39346	hinüber		
39347	.		
39348	»		
39349	Hier		
39350	bin		
39351	ich	5639	(mention_id=5629|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
39352	,		
39353	liebe		
39354	Mama	5640	(mention_id=5630|references=(entity=(entity_id=entity_0005|fullname=Ottilie Baumhagen|gender=f)))
39355	,		
39356	nun		
39357	sage		
39358	mir	5641	(mention_id=5631|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
39359	alles		
39360	,		
39361	aber		
39362	rasch		
39363	–		
39364	ich	5642	(mention_id=5632|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
39365	bitte		
39366	dich	5643	(mention_id=5633|references=(entity=(entity_id=entity_0005|fullname=Ottilie Baumhagen|gender=f)))
39367	.		
39368	«		
39369	Sie	5644	(mention_id=5634|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
39370	sah		
39371	aus		
39372	totenbleichem		
39373	Antlitz		
39374	zu		
39375	der		
39376	weinenden		
39377	Frau	5645	(mention_id=5635|references=(entity=(entity_id=entity_0005|fullname=Ottilie Baumhagen|gender=f)))
39378	hinunter		
39379	,		
39380	und		
39381	so		
39382	stand		
39383	sie	5646	(mention_id=5636|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
39384	in		
39385	ihrer	5647	(mention_id=5637|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
39386	einfachen		
39387	Sommertoilette		
39388	fast		
39389	regungslos		
39390	.		
39391	Nur		
39392	die		
39393	Bänder		
39394	des		
39395	Hütchens		
39396	,		
39397	die		
39398	zur		
39399	Seite		
39400	des		
39401	Gesichtes		
39402	in		
39403	einen		
39404	leichten		
39405	Knoten		
39406	geschürzt		
39407	waren		
39408	,		
39409	bebten		
39410	in		
39411	raschen		
39412	Schlägen		
39413	und		
39414	gaben		
39415	Kunde		
39416	von		
39417	ihrer	5648	(mention_id=5638|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
39418	furchtbaren		
39419	Erregung		
39420	.		
39421	»		
39422	Ich	5649	(mention_id=5639|references=(entity=(entity_id=entity_0005|fullname=Ottilie Baumhagen|gender=f)))
39423	kann's		
39424	ihr	5650	(mention_id=5640|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
39425	nicht		
39426	sagen		
39427	«		
39428	,		
39429	schluchzte		
39430	Frau	5651	(mention_id=5641|references=(entity=(entity_id=entity_0005|fullname=Ottilie Baumhagen|gender=f)))
39431	Baumhagen	5651	(mention_id=5641|references=(entity=(entity_id=entity_0005|fullname=Ottilie Baumhagen|gender=f)))
39432	,		
39433	»		
39434	sag		
39435	du	5652	(mention_id=5642|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))
39436	es		
39437	,		
39438	Jenny	5653	(mention_id=5643|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))
39439	.		
39440	«		
39441	Sofort		
39442	wandte		
39443	sich	5654	(mention_id=5644|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
