i	token	mention	gold
120860	Sheriff	14025	(mention_id=14215|references=(entity=(entity_id=entity_0788|fullname=Sheriff|gender=m)))
120861	mit		
120862	zwei		
120863	Clerks	14026	(mention_id=14216|references=(entity=(entity_id=entity_0810|fullname=Clerks|gender=m|specialcase_entity=group)))
120864	ein		
120865	.		
120866	Er	14027	(mention_id=14217|references=(entity=(entity_id=entity_0788|fullname=Sheriff|gender=m)))
120867	stellte		
120868	sich	14028	(mention_id=14218|references=(entity=(entity_id=entity_0788|fullname=Sheriff|gender=m)))
120869	hinter		
120870	seinen	14029	(mention_id=14219|references=(entity=(entity_id=entity_0788|fullname=Sheriff|gender=m)))
120871	Tisch		
120872	und		
120873	gab		
120874	mit		
120875	einem		
120876	Hammer		
120877	das		
120878	Zeichen		
120879	des		
120880	Anfangs		
120881	.		
120882	Die		
120883	anwesenden		
120884	Waldfäuste	14030	(mention_id=14220|references=(entity=(entity_id=entity_0791|fullname=Hinterwäldler|gender=m|specialcase_entity=group)|specialcase_reference=figurative,part))
120885	erhoben		
120886	sich	14031	
120887	vorwurfsvoll		
120888	über		
120889	sein	14032	(mention_id=14221|references=(entity=(entity_id=entity_0788|fullname=Sheriff|gender=m)))
120890	langes		
120891	Ausbleiben		
120892	.		
120893	Der		
120894	Scheriff	14033	(mention_id=14222|references=(entity=(entity_id=entity_0788|fullname=Sheriff|gender=m)))
120895	bat		
120896	die		
120897	„		
120898	Herren	14034	(mention_id=14223|references=(entity=(entity_id=entity_0791|fullname=Hinterwäldler|gender=m|specialcase_entity=group)))
120899	“		
120900	sehr		
120901	artig		
120902	um		
120903	Verzeihung		
120904	,		
120905	worauf		
120906	sich	14035	
120907	das		
120908	souveräne		
120909	Volk	14036	(mention_id=14224|references=(entity=(entity_id=entity_0791|fullname=Hinterwäldler|gender=m|specialcase_entity=group)))
120910	zufrieden		
120911	gab		
120912	.		
120913	In		
120914	diesem		
120915	Augenblicke		
120916	näherte		
120917	sich	14037	(mention_id=14225|references=(entity=(entity_id=entity_0783|fullname=Mr. Wogan|gender=m)))
120918	ein		
120919	fünfter		
120920	Industrieritter	14038	(mention_id=14226|references=(entity=(entity_id=entity_0783|fullname=Mr. Wogan|gender=m)))
120921	dem		
120922	Mann	14039	(mention_id=14227|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
120923	auf		
120924	der		
120925	Bank		
120926	.		
120927	Er	14040	(mention_id=14228|references=(entity=(entity_id=entity_0783|fullname=Mr. Wogan|gender=m)))
120928	legte		
120929	ihm	14041	(mention_id=14229|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
120930	die		
120931	Hand		
120932	auf		
120933	die		
120934	Schulter		
120935	und		
120936	mußte		
120937	ihn	14042	(mention_id=14230|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
120938	mit		
120939	einem		
120940	Worte		
120941	aufgescheucht		
120942	haben		
120943	,		
120944	das		
120945	genau		
120946	die		
120947	Tendenz		
120948	der		
120949	vier		
120950	Andern	14043	(mention_id=14231|references=(entity=(entity_id=entity_0789|fullname=ein Industrieritter|gender=m)),(entity=(entity_id=entity_0787|fullname=zweiter Industrieritter|gender=m)),(entity=(entity_id=entity_0786|fullname=dritter Industrieritter|gender=m)),(entity=(entity_id=entity_0785|fullname=vierter Industrieritter|gender=m)))
120951	ausdrückte		
120952	,		
120953	denn		
120954	der		
120955	Mann	14044	(mention_id=14232|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
120956	zuckte		
120957	,		
120958	wie		
120959	von		
120960	einem		
120961	elektrischen		
120962	Schlage		
120963	getroffen		
120964	zusammen		
120965	,		
120966	und		
120967	starrte		
120968	den		
120969	Fünften	14045	(mention_id=14233|references=(entity=(entity_id=entity_0783|fullname=Mr. Wogan|gender=m)))
120970	an		
120971	,		
120972	gleichsam		
120973	als		
120974	begriffe		
120975	er	14046	(mention_id=14234|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
120976	nicht		
120977	,		
120978	wie		
120979	es		
120980	möglich		
120981	sei		
120982	,		
120983	daß		
120984	sich		
120985	nach		
120986	all		
120987	seinen	14047	(mention_id=14235|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
120988	Opfern		
120989	die		
120990	alte		
120991	Zumuthung		
120992	von		
120993	Neuem		
120994	vor		
120995	sein	14048	(mention_id=14236|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
120996	Auge		
120997	hinpflanzen		
120998	könne		
120999	.		
121000	Indem		
121001	Moorfeld	14049	(mention_id=14237|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
121002	sein	14050	(mention_id=14238|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
121003	so		
121004	erhobenes		
121005	Gesicht		
121006	betrachtete		
121007	,		
121008	ergriffen		
121009	ihn	14051	(mention_id=14239|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
121010	die		
121011	rührenden		
121012	Züge		
121013	des		
121014	inneren		
121015	Menschen	14052	(mention_id=14240|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
121016	darin		
121017	.		
121018	Der		
121019	Kopf		
121020	kam		
121021	ihm	14053	(mention_id=14241|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
121022	schöner		
121023	vor		
121024	als		
121025	zuvor		
121026	,		
121027	gleichsam		
121028	als		
121029	hätte		
121030	der		
121031	Schmerz		
121032	inzwischen		
121033	Zeit		
121034	gefunden		
121035	,		
121036	sich		
121037	über		
121038	sein	14054	(mention_id=14242|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
121039	ganzes		
121040	Ich		
121041	auszugießen		
121042	und		
121043	es		
121044	zu		
121045	einem		
121046	reinen		
121047	Modell		
121048	des		
121049	Seelenleidens		
121050	zu		
121051	idealisiren		
121052	.		
121053	Desto		
121054	abscheulicher		
121055	stach		
121056	die		
121057	Physiognomie		
121058	des		
121059	Fünften	14055	(mention_id=14243|references=(entity=(entity_id=entity_0783|fullname=Mr. Wogan|gender=m)))
121060	neben		
121061	ihm	14056	(mention_id=14244|references=(entity=(entity_id=entity_0783|fullname=Mr. Wogan|gender=m)))
121062	ab		
121063	.		
121064	Der		
121065	Mann	14057	(mention_id=14245|references=(entity=(entity_id=entity_0783|fullname=Mr. Wogan|gender=m)))
121066	war		
121067	ungefähr		
121068	ein		
121069	naher		
121070	Sechziger	14058	(mention_id=14246|references=(entity=(entity_id=entity_0783|fullname=Mr. Wogan|gender=m)))
121071	,		
121072	sein	14059	(mention_id=14247|references=(entity=(entity_id=entity_0783|fullname=Mr. Wogan|gender=m)))
121073	Schädel		
121074	eine		
121075	schwere		
121076	und		
121077	unförmliche		
121078	Masse		
121079	,		
121080	seine	14060	(mention_id=14248|references=(entity=(entity_id=entity_0783|fullname=Mr. Wogan|gender=m)))
121081	Züge		
121082	grob		
121083	geschnitten		
121084	,		
121085	das		
121086	Gesicht		
121087	aufgetrieben		
121088	,		
121089	wulstig		
121090	,		
121091	voll		
121092	Warzen		
121093	und		
121094	beulenartiger		
121095	Unebenheiten		
121096	,		
121097	welche		
121098	durch		
121099	die		
121100	Ideenverbindung		
121101	mit		
121102	Krankheitsursachen		
121103	noch		
121104	zurückstoßender		
121105	wurden		
121106	;		
121107	er	14061	(mention_id=14249|references=(entity=(entity_id=entity_0783|fullname=Mr. Wogan|gender=m)))
121108	hatte		
121109	eine		
121110	niedrige		
121111	Stirn		
121112	,		
121113	eine		
121114	platte		
121115	Nase		
121116	,		
121117	einen		
121118	dicken		
121119	brutalen		
121120	Mund		
121121	und		
121122	hervorragende		
121123	Backenknochen		
121124	.		
121125	Seine	14062	(mention_id=14250|references=(entity=(entity_id=entity_0783|fullname=Mr. Wogan|gender=m)))
121126	Augen		
121127	waren		
121128	klein		
121129	,		
121130	grau		
121131	und		
121132	von		
121133	einem		
121134	bösen		
121135	Blick		
121136	;		
121137	zottige		
121138	Augenbrauen		
121139	hingen		
121140	darüber		
121141	in		
121142	finstern		
121143	,		
121144	schweren		
121145	Büschen		
121146	herab		
121147	und		
121148	vollendeten		
121149	den		
121150	Ausdruck		
121151	eines		
121152	ungeselligen		
121153	,		
121154	harten		
121155	,		
121156	rachsüchtigen		
121157	Charakters		
121158	.		
121159	Dieser		
121160	Wehrwolf		(mention_id=14251|references=(entity=(entity_id=entity_0783|fullname=Mr. Wogan|gender=m)|specialcase_reference=figurative))
121161	stellte		
121162	sich	14063	(mention_id=14252|references=(entity=(entity_id=entity_0783|fullname=Mr. Wogan|gender=m)))
121163	jetzt		
121164	dem		
121165	vielgebeugten		
121166	Manne	14064	(mention_id=14253|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
121167	entgegen		
121168	und		
121169	wiederholte		
121170	,		
121171	wie		
121172	man		
121173	sah		
121174	,		
121175	das		
121176	Manöver		
121177	der		
121178	vier		
121179	Vorhergegangenen	14065	(mention_id=14254|references=(entity=(entity_id=entity_0789|fullname=ein Industrieritter|gender=m)),(entity=(entity_id=entity_0787|fullname=zweiter Industrieritter|gender=m)),(entity=(entity_id=entity_0786|fullname=dritter Industrieritter|gender=m)),(entity=(entity_id=entity_0785|fullname=vierter Industrieritter|gender=m)))
121180	.		
121181	Der		
121182	Deutsche	14066	(mention_id=14255|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
121183	stand		
121184	da		
121185	,		
121186	sein	14067	(mention_id=14256|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
121187	Haupt		
121188	auf		
121189	die		
121190	Brust		
121191	gesunken		
121192	,		
121193	die		
121194	eine		
121195	Hand		
121196	im		
121197	Barte		
121198	,		
121199	die		
121200	andere		
121201	schlaff		
121202	niederhangend		
121203	,		
121204	den		
121205	Blick		
121206	auf		
121207	dem		
121208	Boden		
121209	.		
121210	Er	14068	(mention_id=14257|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
121211	war		
121212	auf		
121213	einem		
121214	Punkte		
121215	angelangt		
121216	,		
121217	wo		
121218	er	14069	(mention_id=14258|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
121219	verzweifelte		
121220	.		
121221	Nur		
121222	einmal		
121223	sah		
121224	man		
121225	ihn	14070	(mention_id=14259|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
121226	eine		
121227	leichte		
121228	Frage		
121229	thun		
121230	,		
121231	gleichsam		
121232	versuchsweise		
121233	,		
121234	wie		
121235	über		
121236	einen		
121237	Gegenstand		
121238	,		
121239	den		
121240	man		
121241	aufgibt		
121242	.		
121243	Der		
121244	Häßliche	14071	(mention_id=14260|references=(entity=(entity_id=entity_0783|fullname=Mr. Wogan|gender=m)))
121245	antwortete		
121246	,		
121247	—		
121248	der		
121249	Deutsche	14072	(mention_id=14261|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
121250	maß		
121251	ihn	14073	(mention_id=14262|references=(entity=(entity_id=entity_0783|fullname=Mr. Wogan|gender=m)))
121252	mit		
121253	einem		
121254	langen		
121255	,		
121256	stummen		
121257	Blick		
121258	,		
121259	dann		
121260	wendete		
121261	er	14074	(mention_id=14263|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
121262	sich	14075	(mention_id=14264|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
121263	um		
121264	,		
121265	holte		
121266	seinen	14076	(mention_id=14265|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
121267	Wanderstock		
121268	von		
121269	der		
121270	Wand		
121271	und		
121272	schritt		
121273	ohne		
121274	Weiteres		
121275	dem		
121276	Ausgange		
121277	zu		
121278	.		
121279	Nahe		
121280	an		
121281	der		
121282	Thüre		
121283	wurde		
121284	sein	14077	(mention_id=14266|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
121285	Gang		
121286	langsamer		
121287	,		
121288	noch		
121289	einmal		
121290	blickte		
121291	er	14078	(mention_id=14267|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
121292	in		
121293	das		
121294	Auctionszimmer		
121295	zurück		
121296	,		
121297	wie		
121298	auf		
121299	eine		
121300	Position		
121301	,		
121302	die		
121303	man		
121304	mit		
121305	schweren		
121306	Opfern		
121307	erkauft		
121308	und		
121309	schwer		
121310	wie		
121311	das		
121312	Leben		
121313	selbst		
121314	verläßt		
121315	,		
121316	ein		
121317	Seufzer		
121318	unendlichen		
121319	Wehs		
121320	entwand		
121321	sich		
121322	seiner	14079	(mention_id=14268|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
121323	Brust		
121324	,		
121325	er	14080	(mention_id=14269|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
121326	fiel		
121327	mehr		
121328	hinaus		
121329	als		
121330	er	14081	(mention_id=14270|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
121331	ging		
121332	.		
121333	Um		
121334	Gotteswillen		
121335	,		
121336	was		
121337	geht		
121338	hier		
121339	vor		
121340	?		
121341	rief		
121342	Moorfeld	14082	(mention_id=14271|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
121343	,		
121344	den		
121345	Mann	14083	(mention_id=14272|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
121346	zurückhaltend		
121347	.		
121348	Ein		
121349	Schicksal		
121350	!		
121351	antwortete		
121352	dieser	14084	(mention_id=14273|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
121353	tonlos		
121354	.		
121355	Erklären		
121356	Sie	14085	(mention_id=14274|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
121357	sich	14086	(mention_id=14275|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
121358	,		
121359	mein	14087	(mention_id=14276|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
121360	Herr	14088	(mention_id=14277|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
121361	,		
121362	ich	14089	(mention_id=14278|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
121363	bitte		
121364	!		
121365	Es		
121366	ist		
121367	entschieden		
121368	!		
121369	Ich	14090	(mention_id=14279|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
121370	soll		
121371	nicht		
121372	leben		
121373	.		
121374	Auch		
121375	der		
121376	letzte		
121377	Faden		
121378	reißt		
121379	.		
121380	Lassen		
121381	Sie	14091	(mention_id=14280|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
121382	mich	14092	(mention_id=14281|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
121383	.		
121384	Es		
121385	gelang		
121386	Moorfelden	14093	(mention_id=14282|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
121387	erst		
121388	nach		
121389	einigen		
121390	Minuten		
121391	,		
121392	andere		
121393	als		
121394	solche		
121395	und		
121396	ähnliche		
121397	Antworten		
121398	zu		
121399	erhalten		
121400	,		
121401	welche		
121402	den		
121403	Glauben		
121404	an		
121405	ein		
121406	düstres		
121407	Alles		
121408	vereitelndes		
121409	Fatum		
121410	athmeten		
121411	.		
121412	Der		
121413	Deutsche	14094	(mention_id=14283|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
121414	entzog		
121415	sich	14095	(mention_id=14284|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
121416	mehr		
121417	seiner	14096	(mention_id=14285|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
121418	Theilnahme		
121419	,		
121420	als		
121421	er	14097	(mention_id=14286|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
121422	ihr	14098	
121423	entgegenkam		
121424	;		
121425	er	14099	(mention_id=14287|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
121426	schien		
121427	eine		
121428	jener		
121429	wackern		
121430	Naturen	14100	(mention_id=14288|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)),(entity=(entity_id=generic_4842|fullname=generic_1187|gender=u|specialcase_entity=generic)))
121431	,		
121432	welche		(mention_id=14289|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)),(entity=(entity_id=generic_4843|fullname=generic_1188|gender=u|specialcase_entity=generic)))
121433	ihre		(mention_id=14290|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)),(entity=(entity_id=generic_4844|fullname=generic_1189|gender=u|specialcase_entity=generic)))
121434	Kraft		
121435	lange		
121436	zusammen		
121437	halten		
121438	,		
121439	aber		
121440	gebrochen		
121441	auch		
121442	vollständig		
121443	brechen		
121444	.		
121445	Diesen		
121446	Verlust		
