ID_general;fullname;gender;possible_identity_with;possible_identity_with_names;members;members_names;specialcase;borderline;comment_entity;ID_chapter_1;ID_chapter_2;ID_chapter_3;ID_chapter_4;ID_chapter_5;ID_chapter_6_part1;ID_chapter_6_part2;ID_chapter_7;ID_chapter_8;ID_chapter_9;ID_chapter_10_part1;ID_chapter_10_part2;ID_chapter_11;ID_chapter_12;ID_chapter_13;ID_chapter_14;ID_chapter_15;ID_chapter_16;ID_chapter_17;ID_chapter_18;ID_chapter_19;ID_chapter_20;ID_chapter_21;ID_chapter_22;ID_chapter_23
entity_1083;Lukas;m;;;;;;;;;;;;;;;;;;;;;;;;;;Lukas;;;;;;
entity_1084;Häuptlinge der dreitausend Indianer;m;;;entity_1096, x;x;group;;;;;;;;;;;;;;;;;;;;;Häuptlinge der dreitausend Indianer;;;;;;
entity_1085;Jäger;m;;;x;x;group;generic;;;;;;;;;;;;;;;;;;;;Jäger;;;;;;
entity_1086;Indianerstämme;u;;;x;x;group;;;;;;;;;;;;;;;;;;;;;Indianerstämme;;;;;;
entity_1087;Kind des Sängers;u;;;;;nonfact;;;;;;;;;;;;;;;;;;;;;Kind des Sängers;;;;;;
entity_1088;Indianerfrauen;f;;;x;x;group;;;;;;;;;;;;;;;;;;;;;Indianerfrauen;;;;;;
entity_1089;Indianer mit denen sich Trappergesellschaft schlägt;u;;;x;x;group;;;;;;;;;;;;;;;;;;;;;Indianer mit denen sich Trappergesellschaft schlägt;;;;;;
entity_1090;Thyest;m;;;;;;;;;;;;;;;;;;;;;;;;;;Thyest;;;;;;
entity_1091;Theseus;m;;;;;;;;;;;;;;;;;;;;;;;;;;Theseus;;;;;;
entity_1092;Schlangenindianer die Sänger überfallen;u;;;x;x;group;;;;;;;;;;;;;;;;;;;;;Schlangenindianer die Sänger überfallen;;;;;;
entity_1093;Rothhäute;u;;;x;x;group;generic;;;;;;;;;;;;;;;;;;;;Rothhäute;;;;;;
entity_1094;Stämme;u;;;;;;;;;;;;;;;;;;;;;;;;;;Stämme;;;;;;
entity_1095;Stockbridges;u;;;x;x;group;;;;;;;;;;;;;;;;;;;;;Stockbridges;;;;;;
entity_1096;ein Winnebagoe-Häuptling;m;;;;;;;;;;;;;;;;;;;;;;;;;;ein Winnebagoe-Häuptling;;;;;;
entity_1097;Westvölker;u;;;x;x;group;;;;;;;;;;;;;;;;;;;;;Westvölker;;;;;;
entity_1098;Trapperschar;u;;;x;x;group;;;;;;;;;;;;;;;;;;;;;Trapperschar;;;;;;
entity_1099;feiner Staatsmann;m;;;x;x;group;generic;;;;;;;;;;;;;;;;;;;;feiner Staatsmann;;;;;;
entity_1100;vom Sänger besiegte Indianer;u;;;x;x;group;;;;;;;;;;;;;;;;;;;;;vom Sänger besiegte Indianer;;;;;;
entity_1101;hypothetischer Diener der Moorfeld begleiten soll;m;;;;;nonfact;;;;;;;;;;;;;;;;;;;;;hypothetischer Diener der Moorfeld begleiten soll;;;;;;
entity_1102;weißer Mann;m;;;;;;;;;;;;;;;;;;;;;;;;;;weißer Mann;;;;;;
entity_1103;Mr. Cartwright;m;;;;;;;;;;;;;;;;;;;;;;;;;;;Mr. Cartwright;;;;;
entity_1104;Phelim O'Brien;m;;;;;;;;;;;;;;;;;;;;;;;;;;;Phelim O'Brien;;;;;
entity_1105;Mr. James Vane;m;;;;;;;;;;;;;;;;;;;;;;;;;;;Mr. James Vane;;;;;
entity_1106;Major Solon Robinson;m;;;;;;;;;;;;;;;;;;;;;;;;;;;Major Solon Robinson;;;;;
entity_1107;Galgengesichter;m;;;entity_1104, entity_1105, entity_1114, entity_1115, entity_1116, entity_1117, entity_0783;James, Dick, Bill, Charles, Phelim O'Brien, Wogan;group;;;;;;;;;;;;;;;;;;;;;;Galgengesichter;;;;;
entity_1108;Mr. Samuel Flint;m;;;;;;;;;;;;;;;;;;;;;;;;;;;Mr. Samuel Flint;;;;;
entity_1109;Erben des Majors Solon Robinson;u;;;x;x;group;;;;;;;;;;;;;;;;;;;;;;Erben des Majors Solon Robinson;;;;;
entity_1110;Tom;m;;;;;;;;;;;;;;;;;;;;;;;;;;;Tom;;;;;
entity_1111;Geschworene;m;;;entity_1105, entity_1114, entity_1115, entity_1116, entity_1117, entity_0783;Wogan, James, Bill, Charles, Dick;group;;;;;;;;;;;;;;;;;;;;;;Geschworene;;;;;
entity_1112;ungebetene Gäste;u;;;x;x;group, nonfact;;;;;;;;;;;;;;;;;;;;;;ungebetene Gäste;;;;;
entity_1113;circuit riders;u;;;x;x;group;;;;;;;;;;;;;;;;;;;;;;circuit riders;;;;;
entity_1114;Mr. Charles Adoir;m;;;;;;;;;;;;;;;;;;;;;;;;;;;Charles;;;;;
entity_1115;Mr. William Clisby;m;;;;;;;;;;;;;;;;;;;;;;;;;;;Bill;;;;;
entity_1116;Mr. Richard Luke;m;;;;;;;;;;;;;;;;;;;;;;;;;;;Dick;;;;;
entity_1117;Mr. James Pettigraw;m;;;;;;;;;;;;;;;;;;;;;;;;;;;James;;;;;
entity_1118;Mr. Chauncez Gulbert;m;;;;;;;;;;;;;;;;;;;;;;;;;;;Mr. Chauncez Gulbert;;;;;
entity_1119;Staatssekretär;m;;;;;;;;;;;;;;;;;;;;;;;;;;;Staatssekretär;;;;;
entity_1120;Constabler;m;;;;;;;;;;;;;;;;;;;;;;;;;;;Constabler;;;;;
entity_1121;Eingeborene;u;;;x;x;group;;;;;;;;;;;;;;;;;;;;;;Eingeborene;;;;;
entity_1122;Publikum;u;;;x;x;group;;;;;;;;;;;;;;;;;;;;;;Publikum;;;;;
entity_1123;Reisender aus Reisebuch;m;;;;;;;;;;;;;;;;;;;;;;;;;;;Reisender aus Reisebuch;;;;;
entity_1124;durchreisende Auswandererfamilie;u;;;x;x;group;;;;;;;;;;;;;;;;;;;;;;durchreisende Auswandererfamilie;;;;;
entity_1125;potentielle Zeugen Wogans;u;;;x;x;group, nonfact;;;;;;;;;;;;;;;;;;;;;;potentielle Zeugen Wogans;;;;;
entity_1126;Verfasser des Artikels in der Sun;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;Verfasser des Artikels in der Sun;;;;
entity_1127;junge Amerikaner;m;;;entity_1128, entity_1169;Sprecher der jungen Amerikaner, übrige junge Amerikaner;group;;;;;;;;;;;;;;;;;;;;;;;junge Amerikaner;;;;
entity_1128;Sprecher der jungen Amerikaner;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sprecher der jungen Amerikaner;;;;
entity_1129;ein Damenprediger;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;ein Damenprediger;;;;
entity_1130;Gäste;u;;;x;x;group;;;;;;;;;;;;;;;;;;;;;;;Gäste;;;;
entity_1131;Frau Scheuderlein;f;;;;;;;;;;;;;;;;;;;;;;;;;;;;Frau Scheuderlein;;;;
entity_1132;Zuhörer;u;;;entity_0303, x;pfälzischer Schreiner, x;group;;;;;;;;;;;;;;;;;;;;;;;Zuhörer;;;;
entity_1133;Feuerlöschcompagnie;m;entity_0099;Howlands Löschmannschaft;x;x;group;;;;;;;;;;;;;;;;;;;;;;;Feuerlöschcompagnie;;;;
entity_1134;einer der ehemaligen Freier des Mädchens;m;entity_0097;Howland;;;;;;;;;;;;;;;;;;;;;;;;;;einer der Bekannten des Mädchens;;;;
entity_1135;deutscher Maurer;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;Maurer;;;;
entity_1136;Leute die sich nicht essen und trinken trauen;u;;;x;x;group;;;;;;;;;;;;;;;;;;;;;;;Leute die sich nicht essen und trinken trauen;;;;
entity_1137;Heiman Levi;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;Heiman Levi;;;;
entity_1138;Gästegruppe 2;m;;;x;x;group;;;;;;;;;;;;;;;;;;;;;;;Gästegruppe 2;;;;
entity_1139;einer der jungen Amerikaner;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;einer der jungen Amerikaner;;;;
entity_1140;deutscher Wirth;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;deutscher Wirth;;;;
entity_1141;deutsche Wirthe;m;;;entity_1140, entity_0306, x;deutscher Wirth, Herr Häberle, x;group;;;;;;;;;;;;;;;;;;;;;;;deutsche Wirthe;;;;
entity_1142;Verfasser des Artikels im Herald;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;Verfasser des Artikels im Herald;;;;
entity_1143;Gästegruppe 1;m;;;x;x;group;;;;;;;;;;;;;;;;;;;;;;;Gästegruppe 1;;;;
entity_1144;Thümmel;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;Thümmel;;;;
entity_1145;holländische Wirthin;f;;;;;;;;;;;;;;;;;;;;;;;;;;;;holländische Wirthin;;;;
entity_1147;Menschen die in Fife Point am Fieber sterben;u;;;x;x;group;generic;;;;;;;;;;;;;;;;;;;;;;Menschen die in Fife Point am Fieber sterben;;;;
entity_1148;Intime des alten Kleindeutschland;u;;;entity_0299, x;Herr Henning, x;group;;;;;;;;;;;;;;;;;;;;;;;Intime des alten Kleindeutschland;;;;
entity_1149;Jauner;u;;;x;x;group;generic;;;;;;;;;;;;;;;;;;;;;;Jauner;;;;
entity_1150;Grafen von Hohenberg;m;;;x;x;group;;;;;;;;;;;;;;;;;;;;;;;Grafen von Hohenberg;;;;
entity_1151;Deutsche im Bierkeller;u;;;x;x;group;;;;;;;;;;;;;;;;;;;;;;;Deutsche im Bierkeller;;;;
entity_1152;Freier des Mädchens;m;;;x;x;group;;;;;;;;;;;;;;;;;;;;;;;Bekannte des Mädchens;;;;
entity_1153;Clauren;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;Clauren;;;;
entity_1154;Casanova;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;Casanova;;;;
entity_1155;Amerikaner in NY;u;;;x;x;group;;;;;;;;;;;;;;;;;;;;;;;Amerikaner in NY;;;;
entity_1156;Doctoren;m;;;x;x;group;generic;;;;;;;;;;;;;;;;;;;;;;Doctoren;;;;
entity_1157;Fouqué;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;Fouqué;;;;
entity_1158;Mohammed;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;Mohammed;;;;
entity_1159;Obrigkeit;u;;;x;x;group;generic;;;;;;;;;;;;;;;;;;;;;;Obrigkeit;;;;
entity_1160;Petrarka;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;Petrarka;;;;
entity_1161;Philippine von Geldern;f;;;;;;;;;;;;;;;;;;;;;;;;;;;;Philippine von Geldern;;;;
entity_1162;Schlenkert;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;Schlenkert;;;;
entity_1163;deutsche Dichter;u;;;x;x;group;;;;;;;;;;;;;;;;;;;;;;;deutsche Dichter;;;;
entity_1164;einer der Deutschen im Bierkeller;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;einer der Deutschen im Bierkeller;;;;
entity_1165;einige deutsche Dichter;u;;;x;x;group;;;;;;;;;;;;;;;;;;;;;;;einige deutsche Dichter;;;;
entity_1166;einfache Leute;u;;;x;x;group;generic;;;;;;;;;;;;;;;;;;;;;;einfache Leute;;;;
entity_1167;politischer Gegner;u;;;x;x;group;;;;;;;;;;;;;;;;;;;;;;;politischer Gegner;;;;
entity_1168;spitzbübische Advocaten;m;;;x;x;group;;;;;;;;;;;;;;;;;;;;;;;spitzbübische Advocaten;;;;
entity_1169;übrige junge Amerikaner;m;;;entity_1139, x;einer der jungen Amerikaner, x;group;;;;;;;;;;;;;;;;;;;;;;;übrige junge Amerikaner;;;;
entity_1170;andere Leute;u;;;x;x;group;;;;;;;;;;;;;;;;;;;;;;;;andere Leute;;;
entity_1171;Eigentümerin des Hauses;f;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Eigentümerin des Hauses;;;
entity_1172;Leiter der Gesellschaft;m;;;x;x;group;;;;;;;;;;;;;;;;;;;;;;;;Leiter der Gesellschaft;;;
entity_1173;Mistreß Norbert;f;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Mistreß Norbert;;;
entity_1174;Männer des Commerce;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Männer des Commerce;;;
entity_1175;Prometheus;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Prometheus;;;
entity_1176;Mozart;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Mozart;;
entity_1177;Rowdies;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Rowdies;;
entity_1178;Zerlina;f;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Zerlina;;
entity_1179;junge Miss;f;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;junge Miss;;
entity_1180;Hausherr;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Hausherr;;
entity_1181;Kutscher;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Kutscher;;
entity_1182;Musiklehrer;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Musiklehrer;;
entity_1183;Gestalten;mf;;;entity_1185, entity_1217;niedere Personen, hohe Personen;group;;;;;;;;;;;;;;;;;;;;;;;;;Gestalten;;
entity_1184;ThranDynasten;u;;;x;x;group;;;;;;;;;;;;;;;;;;;;;;;;;ThranDynasten;;
entity_1185;niedere Personen;mf;;;entity_1187, entity_1178, entity_1211, x;Leporello, Masetto, Zerlina, x;group;;;;;;;;;;;;;;;;;;;;;;;;;niedere Personen;;
entity_1186;Schwestern;f;;;x;x;group;;;;;;;;;;;;;;;;;;;;;;;;;Schwestern;;
entity_1187;Masetto;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Masetto;;
entity_1188;Kaiser Joseph;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Kaiser Joseph;;
entity_1189;Gouverneur;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Gouverneur;;
entity_1190;Debitoren;m;;;entity_0075, x;Herr Staunton, x;group;;;;;;;;;;;;;;;;;;;;;;;;;Debitoren;;
entity_1191;Bote;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Bote;;
entity_1192;Frauen;f;;;x;x;group;;;;;;;;;;;;;;;;;;;;;;;;;Frauen;;
entity_1193;Vorschneider;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Vorschneider;;
entity_1194;Stewart;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Stewart;;
entity_1195;Don Ottavio;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Don Ottavio;;
entity_1196;Epimenides;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Epimenides;;
entity_1197;Arbeiter;m;;;x;x;group;;;;;;;;;;;;;;;;;;;;;;;;;Arbeiter;;
entity_1198;Gesellschaft;m;;;x;x;group;;;;;;;;;;;;;;;;;;;;;;;;;Gesellschaft;;
entity_1199;Menschen die nach allen Richtungen ausinanderströmen;m;;;x;x;group;;;;;;;;;;;;;;;;;;;;;;;;;Menschen die nach allen Richtungen ausinanderströmen;;
entity_1200;Ladies;f;;;x;x;group;;;;;;;;;;;;;;;;;;;;;;;;;Ladies;;
entity_1201;Donna Anna;f;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Donna Anna;;
entity_1202;Donna Elvira;f;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Donna Elvira;;
entity_1203;Gruppe von Rowdies;m;;;x;x;group;;;;;;;;;;;;;;;;;;;;;;;;;Gruppe von Rowdies;;
entity_1204;Bräutigame;m;;;x;x;group;;;;;;;;;;;;;;;;;;;;;;;;;Bräutigame;;
entity_1205;Casti;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Casti;;
entity_1206;Don Giovanni;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Don Giovanni;;
entity_1207;Gäste;u;;;x;x;group;;;;;;;;;;;;;;;;;;;;;;;;;Gäste;;
entity_1208;Gruppen von Menschen;u;;;x;x;group;;;;;;;;;;;;;;;;;;;;;;;;;Gruppen von Menschen;;
entity_1209;Metastasio;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Metastasio;;Metastasio
entity_1210;Hofcavalier;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Hofcavalier;;
entity_1211;Leporello;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Leporello;;
entity_1212;Lohnbedienter;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Lohnbedienter;;
entity_1213;Prinzessin;f;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Prinzessin;;
entity_1214;anderer Hofcavalier;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;anderer Hofcavalier;;
entity_1215;beleidigte Frauen;f;;;x;x;group;;;;;;;;;;;;;;;;;;;;;;;;;beleidigte Frauen;;
entity_1216;junge Damen;f;;;x;x;group;;;;;;;;;;;;;;;;;;;;;;;;;junge Damen;;
entity_1217;hohe Personen;m;;;entity_1206, entity_1201, entity_1202, entity_1195, x;Don Giovanni, Don Ottavio, Donna Anna, Donna Elvira, x ;group;;;;;;;;;;;;;;;;;;;;;;;;;hohe Personen;;
entity_1218;junge Herren;m;;;x;x;group;;;;;;;;;;;;;;;;;;;;;;;;;junge Herren;;
entity_1219;vornehme und gebildete Personen;u;;;x;x;group;;;;;;;;;;;;;;;;;;;;;;;;;vornehme und gebildete Personen;;
entity_1220;Kinder Bennet;mf;;;entity_0011, entity_1222, x;Cöleste Bennet, Edgar, Jenny Bennet, Bennets zweite Tochter;group;;;;;;;;;;;;;;;;;;;;;;;;;;Kinder Bennet;
entity_1221;Familie Bennet;mf;;;entity_0507, entity_0055,  entity_1220;Mrs. Bennet, Mr. Bennet, Kinder Bennet;group;;;;;;;;;;;;;;;;;;;;;;;;;;Familie Bennet;
entity_1222;Edgar Bennet;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Edgar;
entity_1223;Palikarenhäuptling;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Palikarenhäuptling;
entity_1224;einer der N;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;einer der N;
entity_1225;zwei N in Livree;m;;;entity_1224, x;einer der N, x;group;;;;;;;;;;;;;;;;;;;;;;;;;;zwei N in Livree;
entity_1226;Lehrer;m;;;x;x;group;;;;;;;;;;;;;;;;;;;;;;;;;;Lehrer;
entity_1227;Apoll;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Apoll;
entity_1228;Aufwärter;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Aufwärter;
entity_1229;Ankommende;u;;;entity_0001, entity_1242;Moorfeld, mit Moorfeld zugleich eintreffende Gäste;group;;;;;;;;;;;;;;;;;;;;;;;;;;Ankommende;
entity_1231;Menschen in NY;u;;;x;x;group;;;;;;;;;;;;;;;;;;;;;;;;;;Menschen in NY;
entity_1232;Familien in NY;u;;;x;x;group;;;;;;;;;;;;;;;;;;;;;;;;;;Familien in NY;
entity_1233;Diana;f;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Diana;
entity_1234;Kutscher;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Kutscher;
entity_1235;Karl X.;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Karl X.;
entity_1236;Freunde;u;;;entity_0001, x;Moorfeld, x;group;;;;;;;;;;;;;;;;;;;;;;;;;;Freunde;
entity_1237;Gesellschaft bei Bennet;u;;;x;x;group;;;;;;;;;;;;;;;;;;;;;;;;;;Gesellschaft bei Bennet;
entity_1238;Friseur;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Friseur;
entity_1239;Seitenverwandter;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Seitenverwandter;
entity_1240;Vertraute;u;;;entity_0001, x;Moorfeld, x;group;;;;;;;;;;;;;;;;;;;;;;;;;;Vertraute;
entity_1241;ausgezeichnete Männer;m;;;entity_0508, entity_0514, x;Doctor Channing, Doctor Griswold, x;group;;;;;;;;;;;;;;;;;;;;;;;;;;ausgezeichnete Männer;
entity_1242;mit Moorfeld zugleich eintreffende Gäste;u;;;x;x;group;;;;;;;;;;;;;;;;;;;;;;;;;;mit Moorfeld zugleich eintreffende Gäste;
entity_1243;polnische Fürsten;m;;;x;x;group;;;;;;;;;;;;;;;;;;;;;;;;;;polnische Fürsten;
entity_1244;teilnehmende Freunde;u;;;x;x;group;;;;;;;;;;;;;;;;;;;;;;;;;;teilnehmende Freunde;
entity_1245;das Rathaus belagernde Rowdies;m;;;x;x;group;;;;;;;;;;;;;;;;;;;;;;;;;;;belagernde Rowdies
entity_1246;Rowdie-Banden insgesamt;m;;;entity_1245, entity_1247, entity_1261, x;das Rathaus belagernde Rowdies, Rowdies die Kleindeutschland angezündet haben, Rowdies, x;group;;;;;;;;;;;;;;;;;;;;;;;;;;;Rowdie-Banden
entity_1247;Rowdies die Kleindeutschland angezündet haben;m;entity_0099;Howlands Löschmannschaft;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Herrenbuben
entity_1248;Secretär;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Secretär
entity_1249;Mayor von Newyork;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Mayor von Newyork
entity_1250;junge Frau;f;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;junge Frau
entity_1251;Deutsche;u;;;x;x;group;;;;;;;;;;;;;;;;;;;;;;;;;;;Deutsche
entity_1252;ein Rowdie der Vronele angegriffen hat;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Hutzelmännchen
entity_1253;Männer;m;;;x;x;group;;;;;;;;;;;;;;;;;;;;;;;;;;;Männer
entity_1254;Gesandter;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Gesandter
entity_1255;Kutscher;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Kutscher
entity_1256;deutsche Newyorker Bürger;u;;;entity_1259, x;kriegerische Gestsalten, x;group;;;;;;;;;;;;;;;;;;;;;;;;;;;deutsche Newyorker Bürger
entity_1257;Kinder;u;;;x;x;group;;;;;;;;;;;;;;;;;;;;;;;;;;;Kinder
entity_1258;Philadelphia Schützencompagnie;m;;;x;x;group;;;;;;;;;;;;;;;;;;;;;;;;;;;Philadelphia Schützencompagnie
entity_1259;kriegerische Gestalten;m;;;x;x;group;;;;;;;;;;;;;;;;;;;;;;;;;;;kriegerische Gestalten
entity_1260;wohlgekleideter Bürger;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;wohlgekleideter Bürger
entity_1261;Rowdies;m;;;x;x;group;;;;;;;;;;;;;;;;;;;;;;;;;;;Rowdies
entity_1262;Arbeiter;u;;;x;x;group;;;;;;;;;;;;;;;;;;;;;;;;;;;Arbeiter
entity_1263;Gerichtsadvocat B;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Gerichtsadvocat B
entity_1264;flüchtige Deutsche;mfu;;;entity_1253, entity_1274, entity_1275, entity_1276, x;Männer, Frauen, Kinder, Herrschaften, Domestiken, x;group;;;;;;;;;;;;;;;;;;;;;;;;;;;flüchtige Deutsche
entity_1265;junger französischer Arzt;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;junger französischer Arzt
entity_1266;deutscher Maurer;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;deutscher Maurer
entity_1267;Mütter;f;;;x;x;group;;;;;;;;;;;;;;;;;;;;;;;;;;;Mütter
entity_1268;Entgegenkommende;u;;;x;x;group;;;;;;;;;;;;;;;;;;;;;;;;;;;Entgegenkommende
entity_1269;Zeugen;u;;;entity_0316, entity_0306, x;Vronele, Herr Häberle, x;group;;;;;;;;;;;;;;;;;;;;;;;;;;;Zeugen
entity_1270;Kleindeutschland;u;;;x;x;group;;;;;;;;;;;;;;;;;;;;;;;;;;;Kleindeutschland
entity_1271;Passagiere;u;;;x;x;group;;;;;;;;;;;;;;;;;;;;;;;;;;;Passagiere
entity_1272;Aldermens;m;;;x;x;group;;;;;;;;;;;;;;;;;;;;;;;;;;;Aldermens
entity_1273;Bevölkerung;u;;;x;x;group;;;;;;;;;;;;;;;;;;;;;;;;;;;Bevölkerung
entity_1274;Frauen;f;;;entity_1267, x;Mütter, x;group;;;;;;;;;;;;;;;;;;;;;;;;;;;Frauen
entity_1275;Domestiken;u;;;x;x;group;;;;;;;;;;;;;;;;;;;;;;;;;;;Domestiken
entity_1276;Herrschaften;u;;;x;x;group;;;;;;;;;;;;;;;;;;;;;;;;;;;Herrschaften
entity_1277;Nachbarn;u;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nachbarn
entity_1278;Vielen;u;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Vielen
entity_1279;Stadtobrigkeit;m;;;entity_1249, x;Mayor, x;group;;;;;;;;;;;;;;;;;;;;;;;;;;;Stadtobrigkeit
entity_1280;erstochener Maurer vom Bowery;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erstochener Maurer vom Bowery
entity_1281;junger Mann;m;;;;;generic;;;;junger Mann;;;;;;;;;;;;;;;;;;;;;;;
entity_1282;Mensch allgemein;u;;;;;generic;;;;Mensch allgemein;;;;;;;;;;;;;;;;;;;;;;;
entity_1283;Europäer allgemein;u;;;;;generic, group;generic;;;Europäer allgemein;;;;;;;;;;;;;;;;;;;;;;;
entity_1284;Mensch;u;;;;;generic;;;;Mensch;;;;;;;;;;;;;;;;;;;;;;;
entity_1285;Jemand der täglich zehn Schillinge durch seine Arbeit erwerben könnte;u;;;;;generic;;;;Jemand der täglich zehn Schillinge durch seine Arbeit erwerben könnte;;;;;;;;;;;;;;;;;;;;;;;
entity_1286;Tragiker;u;;;;;generic, group;;;;Tragiker;;;;;;;;;;;;;;;;;;;;;;;
entity_1287;Gläubiger eines jungen Mannes;u;;;;;generic;;;;Gläubiger eines jungen Mannes;;;;;;;;;;;;;;;;;;;;;;;
entity_1288;Könige;m;;;;;generic, group;;;;Könige;;;;;;;;;;;;;;;;;;;;;;;
entity_1289;Quaterone;f;;;;;generic;;;;Quaterone;;;;;;;;;;;;;;;;;;;;;;;
entity_1290;Sohn;m;;;;;generic;;;;Sohn;;;;;;;;;;;;;;;;;;;;;;;
entity_1291;Töchterchen;f;;;;;generic;;;;Töchterchen;;;;;;;;;;;;;;;;;;;;;;;
entity_1292;amerikanisches Volk;u;;;;;generic, group;;;;amerikanisches Volk;;;;;;;;;;;;;;;;;;;;;;;
entity_1293;Shopkeeper;u;;;;;generic;;;;Shopkeeper;;;;;;;;;;;;;;;;;;;;;;;
entity_1294;Sarghändler;u;;;;;generic;;;;Sarghändler;;;;;;;;;;;;;;;;;;;;;;;
entity_1295;Großvater;m;;;;;generic;;;;Großvater;;;;;;;;;;;;;;;;;;;;;;;
entity_1296;Bürgerthum;u;;;;;generic, group;;;;Bürgerthum;;;;;;;;;;;;;;;;;;;;;;;
entity_1297;Phantast;u;;;;;generic;;;;Phantast;;;;;;;;;;;;;;;;;;;;;;;
entity_1298;Menschenthum;u;;;;;generic, group;;;;Menschenthum;;;;;;;;;;;;;;;;;;;;;;;
entity_1299;Vasallen in der alten Welt;m;;;;;generic, group;;;;Vasallen in der alten Welt;;;;;;;;;;;;;;;;;;;;;;;
entity_1300;unfertiges Volk;u;;;;;generic, group;;;;unfertiges Volk;;;;;;;;;;;;;;;;;;;;;;;
entity_1301;Ritter in der alten Welt;m;;;;;generic, group;;;;Ritter in der alten Welt;;;;;;;;;;;;;;;;;;;;;;;
entity_1302;guter Zahlmeister;m;;;;;generic;;;;guter Zahlmeister;;;;;;;;;;;;;;;;;;;;;;;
entity_1303;Redaktionen in NY;u;;;;;generic, group;;;;Redaktionen;;;;;;;;;;;;;;;;;;;;;;;
